lib,item_area,model,wape
skl,BEEF - FRESH~NEW ZEALAND,linear-6,1.2286372243846855
skl,BEEF - FRESH~NEW ZEALAND,linear-12,1.2580991221169322
skl,BEEF - FRESH~NEW ZEALAND,linear-12-flatten,1.2662163291812676
skl,BEEF - FRESH~NEW ZEALAND,knn-1,0.9452240440817774
skl,BEEF - FRESH~NEW ZEALAND,knn-3,0.9903277598491655
skl,BEEF - FRESH~NEW ZEALAND,knn-6,0.9409782793763521
skl,BEEF - FRESH~NEW ZEALAND,knn-12,0.9642891502966053
skl,BEEF - FRESH~NEW ZEALAND,knn-12-flatten,0.9642891502966053
skl,BEEF - FRESH~PAKISTAN,linear-1,0.12464240104781515
skl,BEEF - FRESH~PAKISTAN,linear-3,0.1728898922504054
skl,BEEF - FRESH~PAKISTAN,linear-6,0.20656794377276713
skl,BEEF - FRESH~PAKISTAN,linear-12,0.19965408865446288
skl,BEEF - FRESH~PAKISTAN,linear-12-flatten,0.20226827253278815
skl,BEEF - FRESH~PAKISTAN,knn-1,0.4493927984891496
skl,BEEF - FRESH~PAKISTAN,knn-3,0.4429812062964263
skl,BEEF - FRESH~PAKISTAN,knn-6,0.4632485016644507
skl,BEEF - FRESH~PAKISTAN,knn-12,0.5124815688197989
skl,BEEF - FRESH~PAKISTAN,knn-12-flatten,0.5124815688197989
skl,BEEF - FRESH~SOUTH AFRICA,linear-1,0.9962534352505489
skl,BEEF - FRESH~SOUTH AFRICA,linear-3,1.377282094558859
skl,BEEF - FRESH~SOUTH AFRICA,linear-6,1.2467012938925686
skl,BEEF - FRESH~SOUTH AFRICA,linear-12,1.719133935938741
skl,BEEF - FRESH~SOUTH AFRICA,linear-12-flatten,1.7203631300887288
skl,BEEF - FRESH~SOUTH AFRICA,knn-1,1.0048361074115273
skl,BEEF - FRESH~SOUTH AFRICA,knn-3,1.0605276268435408
skl,BEEF - FRESH~SOUTH AFRICA,knn-6,1.0263228309942767
skl,BEEF - FRESH~SOUTH AFRICA,knn-12,1.083283921863386
skl,BEEF - FRESH~SOUTH AFRICA,knn-12-flatten,1.083283921863386
skl,BEEF - FRESH~UNITED STATES,linear-1,0.9653051772478738
skl,BEEF - FRESH~UNITED STATES,linear-3,1.255667886775137
skl,BEEF - FRESH~UNITED STATES,linear-6,0.921400452911754
skl,BEEF - FRESH~UNITED STATES,linear-12,0.9098257124280649
skl,BEEF - FRESH~UNITED STATES,linear-12-flatten,0.9096192551239054
skl,BEEF - FRESH~UNITED STATES,knn-1,0.5622300559943323
skl,BEEF - FRESH~UNITED STATES,knn-3,0.5634316697788002
skl,BEEF - FRESH~UNITED STATES,knn-6,0.5661988364446582
skl,BEEF - FRESH~UNITED STATES,knn-12,0.6128400225409296
skl,BEEF - FRESH~UNITED STATES,knn-12-flatten,0.6128400225409296
skl,BEEF - FROZEN~AUSTRALIA,linear-1,2.0581492461980266
skl,BEEF - FROZEN~AUSTRALIA,linear-3,1.6736516003846662
skl,BEEF - FROZEN~AUSTRALIA,linear-6,1.9462665800380663
skl,BEEF - FROZEN~AUSTRALIA,linear-12,1.8836159839393882
skl,BEEF - FROZEN~AUSTRALIA,linear-12-flatten,1.8869105232566707
skl,BEEF - FROZEN~AUSTRALIA,knn-1,0.9941337897839533
skl,BEEF - FROZEN~AUSTRALIA,knn-3,0.9704071948147804
skl,BEEF - FROZEN~AUSTRALIA,knn-6,1.0070621590616695
skl,BEEF - FROZEN~AUSTRALIA,knn-12,1.044733937646526
skl,BEEF - FROZEN~AUSTRALIA,knn-12-flatten,1.044733937646526
skl,BEEF - FROZEN~BRAZIL,linear-1,0.9829482801322558
skl,BEEF - FROZEN~BRAZIL,linear-3,0.8283335161452611
skl,BEEF - FROZEN~BRAZIL,linear-6,0.8958255691068376
skl,BEEF - FROZEN~BRAZIL,linear-12,0.62308748334112
skl,BEEF - FROZEN~BRAZIL,linear-12-flatten,0.6150042985644856
skl,BEEF - FROZEN~BRAZIL,knn-1,0.48652646250416925
skl,BEEF - FROZEN~BRAZIL,knn-3,0.44301540798271904
skl,BEEF - FROZEN~BRAZIL,knn-6,0.3989469418452527
skl,BEEF - FROZEN~BRAZIL,knn-12,0.6881055132387066
skl,BEEF - FROZEN~BRAZIL,knn-12-flatten,0.6881055132387066
skl,BEEF - FROZEN~INDIA,linear-1,1.2745958316019592
skl,BEEF - FROZEN~INDIA,linear-3,0.7708108175122815
skl,BEEF - FROZEN~INDIA,linear-6,0.4546547909526497
skl,BEEF - FROZEN~INDIA,linear-12,0.5927347760977032
skl,BEEF - FROZEN~INDIA,linear-12-flatten,0.5927510018799579
skl,BEEF - FROZEN~INDIA,knn-1,0.5732310603144423
skl,BEEF - FROZEN~INDIA,knn-3,0.5749275138081925
skl,BEEF - FROZEN~INDIA,knn-6,0.6578246363968164
skl,BEEF - FROZEN~INDIA,knn-12,0.6560711110580704
skl,BEEF - FROZEN~INDIA,knn-12-flatten,0.6560711110580704
skl,BEEF - FROZEN~UNITED STATES,linear-1,0.8853682523216254
skl,BEEF - FROZEN~UNITED STATES,linear-3,0.7551578815266456
skl,BEEF - FROZEN~UNITED STATES,linear-6,0.9737438012615881
skl,BEEF - FROZEN~UNITED STATES,linear-12,0.9500640945929293
skl,BEEF - FROZEN~UNITED STATES,linear-12-flatten,0.953277650137963
skl,BEEF - FROZEN~UNITED STATES,knn-1,0.8843398408675252
skl,BEEF - FROZEN~UNITED STATES,knn-3,0.9554925767113673
skl,BEEF - FROZEN~UNITED STATES,knn-6,0.9231349618642802
skl,BEEF - FROZEN~UNITED STATES,knn-12,0.9367793392010153
skl,BEEF - FROZEN~UNITED STATES,knn-12-flatten,0.9367793392010153
skl,BEETROOT~AUSTRIA,linear-1,0.44332726125621497
skl,BEETROOT~AUSTRIA,linear-3,0.457056436221351
skl,BEETROOT~AUSTRIA,linear-6,0.5399589425042537
skl,BEETROOT~AUSTRIA,linear-12,0.7230038644540172
skl,BEETROOT~AUSTRIA,linear-12-flatten,0.7227865770982509
skl,BEETROOT~AUSTRIA,knn-1,0.4891048699922269
skl,BEETROOT~AUSTRIA,knn-3,0.5090537204919264
skl,BEETROOT~AUSTRIA,knn-6,0.4833759644299822
skl,BEETROOT~AUSTRIA,knn-12,0.5816879917898446
skl,BEETROOT~AUSTRIA,knn-12-flatten,0.5816879917898446
skl,BEETROOT~CHINA,linear-1,0.856628938801385
skl,BEETROOT~CHINA,linear-3,0.9291201829766109
skl,BEETROOT~CHINA,linear-6,1.0391423707316854
skl,BEETROOT~CHINA,linear-12,0.8552613820050188
skl,BEETROOT~CHINA,linear-12-flatten,0.8507603964245242
skl,BEETROOT~CHINA,knn-1,0.834796521935736
skl,BEETROOT~CHINA,knn-3,0.8264682643615585
skl,BEETROOT~CHINA,knn-6,0.8458585269755794
skl,BEETROOT~CHINA,knn-12,0.8308050937234626
skl,BEETROOT~CHINA,knn-12-flatten,0.8308050937234626
skl,BEETROOT~FRANCE,linear-1,6.7118090570484235
skl,BEETROOT~FRANCE,linear-3,8.215894385317865
skl,BEETROOT~FRANCE,linear-6,10.30179037032334
skl,BEETROOT~FRANCE,linear-12,11.000814744058184
skl,BEETROOT~FRANCE,linear-12-flatten,11.017968321652736
skl,BEETROOT~FRANCE,knn-1,11.062403041730304
skl,BEETROOT~FRANCE,knn-3,11.511201703306044
skl,BEETROOT~FRANCE,knn-6,11.581589825360478
skl,BEETROOT~FRANCE,knn-12,12.469944838278835
skl,BEETROOT~FRANCE,knn-12-flatten,12.469944838278835
skl,BEETROOT~INDIA,linear-1,0.6345024947457071
skl,BEETROOT~INDIA,linear-3,0.9820310984791455
skl,BEETROOT~INDIA,linear-6,1.0193941236984205
skl,BEETROOT~INDIA,linear-12,0.9935985758691537
skl,BEETROOT~INDIA,linear-12-flatten,1.003961568591447
skl,BEETROOT~INDIA,knn-1,0.31611229539602936
skl,BEETROOT~INDIA,knn-3,0.32871848731040887
skl,BEETROOT~INDIA,knn-6,0.3616385327039113
skl,BEETROOT~INDIA,knn-12,0.3734425403129675
skl,BEETROOT~INDIA,knn-12-flatten,0.3734425403129675
skl,BEETROOT~IRAN,linear-1,0.5463372333491581
skl,BEETROOT~IRAN,linear-3,0.5891962441854809
skl,BEETROOT~IRAN,linear-6,0.5824354421527496
skl,BEETROOT~IRAN,linear-12,0.564218974420646
skl,BEETROOT~IRAN,linear-12-flatten,0.5650088356482421
skl,BEETROOT~IRAN,knn-1,0.3820908162415503
skl,BEETROOT~IRAN,knn-3,0.3478314575258467
skl,BEETROOT~IRAN,knn-6,0.35136094240113597
skl,BEETROOT~IRAN,knn-12,0.3729907484123391
skl,BEETROOT~IRAN,knn-12-flatten,0.3729907484123391
skl,BEETROOT~ITALY,linear-1,5.488098835964331
skl,BEETROOT~ITALY,linear-3,5.302040212180988
skl,BEETROOT~ITALY,linear-6,5.007115900143359
skl,BEETROOT~ITALY,linear-12,3.3970169803255037
skl,BEETROOT~ITALY,linear-12-flatten,3.5237325706372986
skl,BEETROOT~ITALY,knn-1,6.929607950541
skl,BEETROOT~ITALY,knn-3,7.4972241865273705
skl,BEETROOT~ITALY,knn-6,7.2875820590482
skl,BEETROOT~ITALY,knn-12,8.155393169284418
skl,BEETROOT~ITALY,knn-12-flatten,8.155393169284418
skl,BEETROOT~JAPAN,linear-1,0.6625101193423292
skl,BEETROOT~JAPAN,linear-3,0.5882903267358642
skl,BEETROOT~JAPAN,linear-6,0.5059154310237373
skl,BEETROOT~JAPAN,linear-12,0.5306597624452221
skl,BEETROOT~JAPAN,linear-12-flatten,0.5307109466331084
skl,BEETROOT~JAPAN,knn-1,0.43076922347025
skl,BEETROOT~JAPAN,knn-3,0.4571960206067296
skl,BEETROOT~JAPAN,knn-6,0.4571960314036006
skl,BEETROOT~JAPAN,knn-12,0.45818856691308396
skl,BEETROOT~JAPAN,knn-12-flatten,0.45818856691308396
skl,BEETROOT~LEBANON,linear-1,0.42782218992251575
skl,BEETROOT~LEBANON,linear-3,0.4504766178315002
skl,BEETROOT~LEBANON,linear-6,0.3249344973453779
skl,BEETROOT~LEBANON,linear-12,0.482594724803404
skl,BEETROOT~LEBANON,linear-12-flatten,0.4810321114754968
skl,BEETROOT~LEBANON,knn-1,0.4659235491096738
skl,BEETROOT~LEBANON,knn-3,0.48836062578747114
skl,BEETROOT~LEBANON,knn-6,0.4754322155211815
skl,BEETROOT~LEBANON,knn-12,0.4814604125331667
skl,BEETROOT~LEBANON,knn-12-flatten,0.4814604125331667
skl,BEETROOT~NETHERLANDS,linear-1,1.0450132630661224
skl,BEETROOT~NETHERLANDS,linear-3,0.6927386744149925
skl,BEETROOT~NETHERLANDS,linear-6,0.5826496848949886
skl,BEETROOT~NETHERLANDS,linear-12,0.4978281974477801
skl,BEETROOT~NETHERLANDS,linear-12-flatten,0.4991570575047622
skl,BEETROOT~NETHERLANDS,knn-1,0.4100475684738471
skl,BEETROOT~NETHERLANDS,knn-3,0.4045601433882761
skl,BEETROOT~NETHERLANDS,knn-6,0.38285731718333244
skl,BEETROOT~NETHERLANDS,knn-12,0.38092446970011395
skl,BEETROOT~NETHERLANDS,knn-12-flatten,0.38092446970011395
skl,BEETROOT~SOUTH AFRICA,linear-1,0.955173364933504
skl,BEETROOT~SOUTH AFRICA,linear-3,0.930243947745213
skl,BEETROOT~SOUTH AFRICA,linear-6,0.837832088607123
skl,BEETROOT~SOUTH AFRICA,linear-12,0.8051976399452214
skl,BEETROOT~SOUTH AFRICA,linear-12-flatten,0.7926931519874112
skl,BEETROOT~SOUTH AFRICA,knn-1,0.45610593825710233
skl,BEETROOT~SOUTH AFRICA,knn-3,0.4789275887434596
skl,BEETROOT~SOUTH AFRICA,knn-6,0.5536046993972157
skl,BEETROOT~SOUTH AFRICA,knn-12,0.5722903321678778
skl,BEETROOT~SOUTH AFRICA,knn-12-flatten,0.5722903321678778
skl,BEETROOT~SPAIN,linear-1,1.1590130581246445
skl,BEETROOT~SPAIN,linear-3,1.4471785738140681
skl,BEETROOT~SPAIN,linear-6,1.5058396571129489
skl,BEETROOT~SPAIN,linear-12,1.5594329515473022
skl,BEETROOT~SPAIN,linear-12-flatten,1.5813035516702958
skl,BEETROOT~SPAIN,knn-1,1.3303307814621013
skl,BEETROOT~SPAIN,knn-3,1.402311289838034
skl,BEETROOT~SPAIN,knn-6,1.3757400403485158
skl,BEETROOT~SPAIN,knn-12,1.4229739793398108
skl,BEETROOT~SPAIN,knn-12-flatten,1.4229739793398108
skl,BEETROOT~THAILAND,linear-1,1.754815651046533
skl,BEETROOT~THAILAND,linear-3,1.7821958030438785
skl,BEETROOT~THAILAND,linear-6,1.391989389650233
skl,BEETROOT~THAILAND,linear-12,1.4993214262647416
skl,BEETROOT~THAILAND,linear-12-flatten,1.5154764396811018
skl,BEETROOT~THAILAND,knn-1,0.9427743097213572
skl,BEETROOT~THAILAND,knn-3,0.9413243078087885
skl,BEETROOT~THAILAND,knn-6,0.9651039071118216
skl,BEETROOT~THAILAND,knn-12,1.0164330404354445
skl,BEETROOT~THAILAND,knn-12-flatten,1.0164330404354445
skl,BEETROOT~UNITED KINGDOM,linear-1,0.8022842554850255
skl,BEETROOT~UNITED KINGDOM,linear-3,0.6422937032112008
skl,BEETROOT~UNITED KINGDOM,linear-6,0.5150431423826125
skl,BEETROOT~UNITED KINGDOM,linear-12,0.9115490685270485
skl,BEETROOT~UNITED KINGDOM,linear-12-flatten,0.8919013252256024
skl,BEETROOT~UNITED KINGDOM,knn-1,0.913892345043272
skl,BEETROOT~UNITED KINGDOM,knn-3,0.8865467400783147
skl,BEETROOT~UNITED KINGDOM,knn-6,0.8979445384684652
skl,BEETROOT~UNITED KINGDOM,knn-12,1.1275821366991043
skl,BEETROOT~UNITED KINGDOM,knn-12-flatten,1.1275821366991043
skl,BEETROOT~UNITED STATES,linear-1,1.1156295606159679
skl,BEETROOT~UNITED STATES,linear-3,1.024901705549012
skl,BEETROOT~UNITED STATES,linear-6,0.6441894322558941
skl,BEETROOT~UNITED STATES,linear-12,0.9456621713622229
skl,BEETROOT~UNITED STATES,linear-12-flatten,0.9688821054328316
skl,BEETROOT~UNITED STATES,knn-1,1.3775418414367644
skl,BEETROOT~UNITED STATES,knn-3,1.452257999099925
skl,BEETROOT~UNITED STATES,knn-6,1.5579066594562725
skl,BEETROOT~UNITED STATES,knn-12,1.6567599073733839
skl,BEETROOT~UNITED STATES,knn-12-flatten,1.6567599073733839
skl,BROCCOLI AND CAULIFLOWER~CHINA,linear-1,4.9690393953868295
skl,BROCCOLI AND CAULIFLOWER~CHINA,linear-3,5.9931977354836174
skl,BROCCOLI AND CAULIFLOWER~CHINA,linear-6,8.050968197874557
skl,BROCCOLI AND CAULIFLOWER~CHINA,linear-12,8.13965886405063
skl,BROCCOLI AND CAULIFLOWER~CHINA,linear-12-flatten,8.22534702769443
skl,BROCCOLI AND CAULIFLOWER~CHINA,knn-1,8.332164761583028
skl,BROCCOLI AND CAULIFLOWER~CHINA,knn-3,9.233123487775343
skl,BROCCOLI AND CAULIFLOWER~CHINA,knn-6,9.421424788114225
skl,BROCCOLI AND CAULIFLOWER~CHINA,knn-12,8.914652971814595
skl,BROCCOLI AND CAULIFLOWER~CHINA,knn-12-flatten,8.914652971814595
skl,BROCCOLI AND CAULIFLOWER~FRANCE,linear-1,4.517246134895065
skl,BROCCOLI AND CAULIFLOWER~FRANCE,linear-3,4.346806989926304
skl,BROCCOLI AND CAULIFLOWER~FRANCE,linear-6,3.6251571120469106
skl,BROCCOLI AND CAULIFLOWER~FRANCE,linear-12,4.990292220943259
skl,BROCCOLI AND CAULIFLOWER~FRANCE,linear-12-flatten,4.997735406239614
skl,BROCCOLI AND CAULIFLOWER~FRANCE,knn-1,3.9525328605433474
skl,BROCCOLI AND CAULIFLOWER~FRANCE,knn-3,4.199003251996678
skl,BROCCOLI AND CAULIFLOWER~FRANCE,knn-6,4.264113507793627
skl,BROCCOLI AND CAULIFLOWER~FRANCE,knn-12,4.699473944211359
skl,BROCCOLI AND CAULIFLOWER~FRANCE,knn-12-flatten,4.699473944211359
skl,BROCCOLI AND CAULIFLOWER~KENYA,linear-1,0.17911387754957755
skl,BROCCOLI AND CAULIFLOWER~KENYA,linear-3,0.3080578907189123
skl,BROCCOLI AND CAULIFLOWER~KENYA,linear-6,0.45286829357776576
skl,BROCCOLI AND CAULIFLOWER~KENYA,linear-12,0.44403364010147234
skl,BROCCOLI AND CAULIFLOWER~KENYA,linear-12-flatten,0.44377545845429034
skl,BROCCOLI AND CAULIFLOWER~KENYA,knn-1,0.4827262971898171
skl,BROCCOLI AND CAULIFLOWER~KENYA,knn-3,0.5144448542730325
skl,BROCCOLI AND CAULIFLOWER~KENYA,knn-6,0.569243105329248
skl,BROCCOLI AND CAULIFLOWER~KENYA,knn-12,0.5644308236362785
skl,BROCCOLI AND CAULIFLOWER~KENYA,knn-12-flatten,0.5644308236362785
skl,BROCCOLI AND CAULIFLOWER~LEBANON,linear-1,0.3905369056688718
skl,BROCCOLI AND CAULIFLOWER~LEBANON,linear-3,0.32367622301033183
skl,BROCCOLI AND CAULIFLOWER~LEBANON,linear-6,0.3649222331745505
skl,BROCCOLI AND CAULIFLOWER~LEBANON,linear-12,0.5608220281651753
skl,BROCCOLI AND CAULIFLOWER~LEBANON,linear-12-flatten,0.5677528366359005
skl,BROCCOLI AND CAULIFLOWER~LEBANON,knn-1,0.44978565379666335
skl,BROCCOLI AND CAULIFLOWER~LEBANON,knn-3,0.45870248492137466
skl,BROCCOLI AND CAULIFLOWER~LEBANON,knn-6,0.4664761371001341
skl,BROCCOLI AND CAULIFLOWER~LEBANON,knn-12,0.4816519019645634
skl,BROCCOLI AND CAULIFLOWER~LEBANON,knn-12-flatten,0.4816519019645634
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,linear-1,0.8308891551590855
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,linear-3,1.052321570190575
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,linear-6,1.0669470739297566
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,linear-12,1.0417468529766296
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,linear-12-flatten,1.0453278431750885
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,knn-1,0.6859093846676978
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,knn-3,0.6704245310906963
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,knn-6,0.895225172795351
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,knn-12,0.835747478388962
skl,BROCCOLI AND CAULIFLOWER~NETHERLANDS,knn-12-flatten,0.835747478388962
skl,BROCCOLI AND CAULIFLOWER~SPAIN,linear-1,2.0055559007815176
skl,BROCCOLI AND CAULIFLOWER~SPAIN,linear-3,1.5925164981610709
skl,BROCCOLI AND CAULIFLOWER~SPAIN,linear-6,1.5206785111558605
skl,BROCCOLI AND CAULIFLOWER~SPAIN,linear-12,1.3969337268059352
skl,BROCCOLI AND CAULIFLOWER~SPAIN,linear-12-flatten,1.3874248168059466
skl,BROCCOLI AND CAULIFLOWER~SPAIN,knn-1,1.3126133492986491
skl,BROCCOLI AND CAULIFLOWER~SPAIN,knn-3,1.3126133492986491
skl,BROCCOLI AND CAULIFLOWER~SPAIN,knn-6,1.3307621924765611
skl,BROCCOLI AND CAULIFLOWER~SPAIN,knn-12,1.374678409545724
skl,BROCCOLI AND CAULIFLOWER~SPAIN,knn-12-flatten,1.374678409545724
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,linear-1,1.4329169353150595
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,linear-3,1.4067903137472506
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,linear-6,1.7248444786284352
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,linear-12,1.3359152945499726
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,linear-12-flatten,1.356783241397454
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,knn-1,1.6668711774292795
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,knn-3,1.6718667332902486
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,knn-6,1.8912357423098647
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,knn-12,1.886196284415323
skl,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,knn-12-flatten,1.886196284415323
skl,CABBAGE~CHINA,linear-1,3.532913690300953
skl,CABBAGE~CHINA,linear-3,3.7790258736559736
skl,CABBAGE~CHINA,linear-6,3.1123876624196076
skl,CABBAGE~CHINA,linear-12,2.9144226524842183
skl,CABBAGE~CHINA,linear-12-flatten,2.9579255809689373
skl,CABBAGE~CHINA,knn-1,2.8795578765246805
skl,CABBAGE~CHINA,knn-3,3.1341394373094835
skl,CABBAGE~CHINA,knn-6,3.0261001120110245
skl,CABBAGE~CHINA,knn-12,3.4555250497321377
skl,CABBAGE~CHINA,knn-12-flatten,3.4555250497321377
skl,CABBAGE~FRANCE,linear-1,2.395131571336649
skl,CABBAGE~FRANCE,linear-3,2.3117503583679904
skl,CABBAGE~FRANCE,linear-6,2.5329020660574764
skl,CABBAGE~FRANCE,linear-12,2.5684838158490124
skl,CABBAGE~FRANCE,linear-12-flatten,2.577244068798468
skl,CABBAGE~FRANCE,knn-1,2.346626385162763
skl,CABBAGE~FRANCE,knn-3,2.4045988696818186
skl,CABBAGE~FRANCE,knn-6,2.4442430359646545
skl,CABBAGE~FRANCE,knn-12,2.8093321085158776
skl,CABBAGE~FRANCE,knn-12-flatten,2.8093321085158776
skl,CABBAGE~INDIA,linear-1,0.5230395043997599
skl,CABBAGE~INDIA,linear-3,0.5606288132977235
skl,CABBAGE~INDIA,linear-6,0.48776020709720336
skl,CABBAGE~INDIA,linear-12,0.5242314858612364
skl,CABBAGE~INDIA,linear-12-flatten,0.5306940779317477
skl,CABBAGE~INDIA,knn-1,0.45831105612811457
skl,CABBAGE~INDIA,knn-3,0.4912844153450296
skl,CABBAGE~INDIA,knn-6,0.5541338853113433
skl,CABBAGE~INDIA,knn-12,0.6123953685421402
skl,CABBAGE~INDIA,knn-12-flatten,0.6123953685421402
skl,CABBAGE~IRAN,linear-1,0.3663017244084192
skl,CABBAGE~IRAN,linear-3,0.3564939364865261
skl,CABBAGE~IRAN,linear-6,0.4322601344879094
skl,CABBAGE~IRAN,linear-12,0.4581899414381148
skl,CABBAGE~IRAN,linear-12-flatten,0.47397811847826427
skl,CABBAGE~IRAN,knn-1,0.31403972996577456
skl,CABBAGE~IRAN,knn-3,0.3376606271829643
skl,CABBAGE~IRAN,knn-6,0.29310702180555154
skl,CABBAGE~IRAN,knn-12,0.2669878484133382
skl,CABBAGE~IRAN,knn-12-flatten,0.2669878484133382
skl,CABBAGE~ITALY,linear-1,0.3834279376482812
skl,CABBAGE~ITALY,linear-3,0.36727365395051503
skl,CABBAGE~ITALY,linear-6,0.38462883954719274
skl,CABBAGE~ITALY,linear-12,0.4377770545936331
skl,CABBAGE~ITALY,linear-12-flatten,0.4430759949551995
skl,CABBAGE~ITALY,knn-1,0.29372319927931684
skl,CABBAGE~ITALY,knn-3,0.27105912991676573
skl,CABBAGE~ITALY,knn-6,0.3496946006853561
skl,CABBAGE~ITALY,knn-12,0.2955815527866497
skl,CABBAGE~ITALY,knn-12-flatten,0.2955815527866497
skl,CABBAGE~NETHERLANDS,linear-1,6.7427577202892826
skl,CABBAGE~NETHERLANDS,linear-3,6.797452810657905
skl,CABBAGE~NETHERLANDS,linear-6,6.009670818500266
skl,CABBAGE~NETHERLANDS,linear-12,6.8861781284217045
skl,CABBAGE~NETHERLANDS,linear-12-flatten,6.87589564913049
skl,CABBAGE~NETHERLANDS,knn-1,8.232968151971118
skl,CABBAGE~NETHERLANDS,knn-3,8.122663510781656
skl,CABBAGE~NETHERLANDS,knn-6,8.24079625224799
skl,CABBAGE~NETHERLANDS,knn-12,8.247668539693139
skl,CABBAGE~NETHERLANDS,knn-12-flatten,8.247668539693139
skl,CABBAGE~THAILAND,linear-1,1.6779272848301237
skl,CABBAGE~THAILAND,linear-3,1.7625265529326637
skl,CABBAGE~THAILAND,linear-6,1.5654093297697613
skl,CABBAGE~THAILAND,linear-12,1.839920124713368
skl,CABBAGE~THAILAND,linear-12-flatten,1.7920834285938159
skl,CABBAGE~THAILAND,knn-1,1.4055924116435214
skl,CABBAGE~THAILAND,knn-3,1.5063507151970936
skl,CABBAGE~THAILAND,knn-6,1.3110900459272607
skl,CABBAGE~THAILAND,knn-12,1.2370616238122873
skl,CABBAGE~THAILAND,knn-12-flatten,1.2370616238122873
skl,CABBAGE~UGANDA,linear-1,1.0534158072660722
skl,CABBAGE~UGANDA,linear-3,1.1356495289855948
skl,CABBAGE~UGANDA,linear-6,1.179525547573264
skl,CABBAGE~UGANDA,linear-12,1.3824844278497483
skl,CABBAGE~UGANDA,linear-12-flatten,1.38283293748068
skl,CABBAGE~UGANDA,knn-1,0.8182291936051721
skl,CABBAGE~UGANDA,knn-3,0.8296875066977615
skl,CABBAGE~UGANDA,knn-6,0.8216146036672095
skl,CABBAGE~UGANDA,knn-12,0.881380204266558
skl,CABBAGE~UGANDA,knn-12-flatten,0.881380204266558
skl,CABBAGE~UNITED STATES,linear-1,39.742722194192794
skl,CABBAGE~UNITED STATES,linear-3,45.64372800907462
skl,CABBAGE~UNITED STATES,linear-6,65.35254550906342
skl,CABBAGE~UNITED STATES,linear-12,50.1039836219232
skl,CABBAGE~UNITED STATES,linear-12-flatten,50.45696140383265
skl,CABBAGE~UNITED STATES,knn-1,71.85563031832378
skl,CABBAGE~UNITED STATES,knn-3,76.38275643189749
skl,CABBAGE~UNITED STATES,knn-6,80.6705729564031
skl,CABBAGE~UNITED STATES,knn-12,72.27724041541418
skl,CABBAGE~UNITED STATES,knn-12-flatten,72.27724041541418
skl,CARROTS~AUSTRALIA,linear-1,0.9981993208332867
skl,CARROTS~AUSTRALIA,linear-3,0.8689453089322579
skl,CARROTS~AUSTRALIA,linear-6,0.9886566383924746
skl,CARROTS~AUSTRALIA,linear-12,1.1022718638625884
skl,CARROTS~AUSTRALIA,linear-12-flatten,1.0899644643296948
skl,CARROTS~AUSTRALIA,knn-1,0.9867101821212487
skl,CARROTS~AUSTRALIA,knn-3,1.044916136616316
skl,CARROTS~AUSTRALIA,knn-6,0.9482235128435429
skl,CARROTS~AUSTRALIA,knn-12,1.0150536199266496
skl,CARROTS~AUSTRALIA,knn-12-flatten,1.0150536199266496
skl,CARROTS~CHINA,linear-1,0.730232241932267
skl,CARROTS~CHINA,linear-3,0.7216414920663358
skl,CARROTS~CHINA,linear-6,0.6623058826089515
skl,CARROTS~CHINA,linear-12,0.7605935927885573
skl,CARROTS~CHINA,linear-12-flatten,0.7596803829544303
skl,CARROTS~CHINA,knn-1,0.670914669804858
skl,CARROTS~CHINA,knn-3,0.69094732703846
skl,CARROTS~CHINA,knn-6,0.6146389501355438
skl,CARROTS~CHINA,knn-12,0.6486034934665693
skl,CARROTS~CHINA,knn-12-flatten,0.6486034934665693
skl,CARROTS~FRANCE,linear-1,4.9735264223703215
skl,CARROTS~FRANCE,linear-3,5.212639037865432
skl,CARROTS~FRANCE,linear-6,4.639957327181255
skl,CARROTS~FRANCE,linear-12,3.9422301794504735
skl,CARROTS~FRANCE,linear-12-flatten,3.941951238342951
skl,CARROTS~FRANCE,knn-1,5.216415320967675
skl,CARROTS~FRANCE,knn-3,5.1043143121036305
skl,CARROTS~FRANCE,knn-6,5.1896878288570765
skl,CARROTS~FRANCE,knn-12,5.603016601836878
skl,CARROTS~FRANCE,knn-12-flatten,5.603016601836878
skl,CARROTS~INDIA,linear-1,0.3673568310083861
