lib,item_area,model,wape
skt,BEETROOT~AUSTRIA,garch-12-1,1.2859561352921112
skt,BEETROOT~AUSTRIA,garch-1-2,1.3018253063668175
skt,BEETROOT~AUSTRIA,garch-6-2,1.3013349181749478
skt,BEETROOT~AUSTRIA,garch-3-2,1.297200434071278
skt,BEETROOT~AUSTRIA,garch-12-2,1.2752238403162313
skt,BEETROOT~CHINA,garch-1-1,1.8784608426858431
skt,BEETROOT~CHINA,garch-3-1,1.863190585421762
skt,BEETROOT~CHINA,garch-6-1,1.8616188668673586
skt,BEETROOT~CHINA,garch-12-1,1.7231810716839537
skt,BEETROOT~CHINA,garch-1-2,1.9415218260632463
skt,BEETROOT~CHINA,garch-6-2,1.852288680481322
skt,BEETROOT~CHINA,garch-3-2,1.861657639432197
skt,BEETROOT~CHINA,garch-12-2,1.7230409357999774
skt,BEETROOT~FRANCE,garch-1-1,9.105994644672936
skt,BEETROOT~FRANCE,garch-3-1,8.833569589063998
skt,BEETROOT~FRANCE,garch-6-1,8.38558702994299
skt,BEETROOT~FRANCE,garch-12-1,7.662239919658319
skt,BEETROOT~FRANCE,garch-1-2,9.297806865669427
skt,BEETROOT~FRANCE,garch-6-2,8.833450176271173
skt,BEETROOT~FRANCE,garch-3-2,8.385618132510585
skt,BEETROOT~FRANCE,garch-12-2,7.662348342778029
skt,BEETROOT~INDIA,garch-1-1,1.249679494755437
skt,BEETROOT~INDIA,garch-3-1,1.240545005116359
skt,BEETROOT~INDIA,garch-6-1,1.2495858702323455
skt,BEETROOT~INDIA,garch-12-1,1.256032051789504
skt,BEETROOT~INDIA,garch-1-2,1.2462917450358972
skt,BEETROOT~INDIA,garch-6-2,1.242250339614309
skt,BEETROOT~INDIA,garch-3-2,1.249589638848651
skt,BEETROOT~INDIA,garch-12-2,1.2560095389287542
skt,BEETROOT~IRAN,garch-1-1,1.2551503902625387
skt,BEETROOT~IRAN,garch-3-1,1.2432446734529492
skt,BEETROOT~IRAN,garch-6-1,1.2273007609731184
skt,BEETROOT~IRAN,garch-12-1,1.18807138925652
skt,BEETROOT~IRAN,garch-1-2,1.2493705789838796
skt,BEETROOT~IRAN,garch-6-2,1.2432778285400787
skt,BEETROOT~IRAN,garch-3-2,1.227291910178076
skt,BEETROOT~IRAN,garch-12-2,1.1880742152104733
skt,BEETROOT~ITALY,garch-1-1,7.020858589715015
skt,BEETROOT~ITALY,garch-3-1,7.038842734917003
skt,BEETROOT~ITALY,garch-6-1,6.939490033434937
skt,BEETROOT~ITALY,garch-12-1,6.741995019156566
skt,BEETROOT~ITALY,garch-1-2,7.050905794354524
skt,BEETROOT~ITALY,garch-6-2,7.0389047658659125
skt,BEETROOT~ITALY,garch-3-2,6.939449630341779
skt,BEETROOT~ITALY,garch-12-2,6.7424605410975005
skt,BEETROOT~JAPAN,garch-1-1,1.2246209610218624
skt,BEETROOT~JAPAN,garch-3-1,1.1971264976449727
skt,BEETROOT~JAPAN,garch-6-1,1.1687289098882085
skt,BEETROOT~JAPAN,garch-12-1,1.170061970024732
skt,BEETROOT~JAPAN,garch-1-2,1.1938282499858734
skt,BEETROOT~JAPAN,garch-6-2,1.1971528120032806
skt,BEETROOT~JAPAN,garch-3-2,1.1687289347147838
skt,BEETROOT~JAPAN,garch-12-2,1.1700666854772674
skt,BEETROOT~LEBANON,garch-1-1,1.0803940825276421
skt,BEETROOT~LEBANON,garch-3-1,1.0871661974905742
skt,BEETROOT~LEBANON,garch-6-1,1.0883216973917096
skt,BEETROOT~LEBANON,garch-12-1,1.0894219564259013
skt,BEETROOT~LEBANON,garch-1-2,1.0821056418413686
skt,BEETROOT~LEBANON,garch-6-2,1.0860610705669185
skt,BEETROOT~LEBANON,garch-3-2,1.088329122155812
skt,BEETROOT~LEBANON,garch-12-2,1.0894351839981238
skt,BEETROOT~NETHERLANDS,garch-1-1,1.3129264460907752
skt,BEETROOT~NETHERLANDS,garch-3-1,1.3205049022986333
skt,BEETROOT~NETHERLANDS,garch-6-1,1.3134132819594273
skt,BEETROOT~NETHERLANDS,garch-12-1,1.2990225515894038
skt,BEETROOT~NETHERLANDS,garch-1-2,1.321984101384466
skt,BEETROOT~NETHERLANDS,garch-6-2,1.3205007574948853
skt,BEETROOT~NETHERLANDS,garch-3-2,1.3134136830061542
skt,BEETROOT~NETHERLANDS,garch-12-2,1.299022207792876
skt,BEETROOT~SOUTH AFRICA,garch-1-1,1.5226194047196748
skt,BEETROOT~SOUTH AFRICA,garch-3-1,1.4876294377630603
skt,BEETROOT~SOUTH AFRICA,garch-6-1,1.5064619151376226
skt,BEETROOT~SOUTH AFRICA,garch-12-1,1.4926304622888644
skt,BEETROOT~SOUTH AFRICA,garch-1-2,1.5271480277901768
skt,BEETROOT~SOUTH AFRICA,garch-6-2,1.4876200211136805
skt,BEETROOT~SOUTH AFRICA,garch-3-2,1.5064563638650539
skt,BEETROOT~SOUTH AFRICA,garch-12-2,1.6311271535937544
skt,BEETROOT~SPAIN,garch-1-1,1.576770255132215
skt,BEETROOT~SPAIN,garch-3-1,1.7304774087336758
skt,BEETROOT~SPAIN,garch-6-1,1.696002975063147
skt,BEETROOT~SPAIN,garch-12-1,1.5004664542891832
skt,BEETROOT~SPAIN,garch-1-2,1.7384702625495603
skt,BEETROOT~SPAIN,garch-6-2,1.7304737720340146
skt,BEETROOT~SPAIN,garch-3-2,1.6960503233416637
skt,BEETROOT~SPAIN,garch-12-2,1.500639364126062
skt,BEETROOT~THAILAND,garch-1-1,2.948685707974755
skt,BEETROOT~THAILAND,garch-3-1,2.876703750853659
skt,BEETROOT~THAILAND,garch-6-1,2.928812027834994
skt,BEETROOT~THAILAND,garch-12-1,2.9425979226536305
skt,BEETROOT~THAILAND,garch-1-2,2.9812373239875845
skt,BEETROOT~THAILAND,garch-6-2,2.8766506198136454
skt,BEETROOT~THAILAND,garch-3-2,2.928808154945456
skt,BEETROOT~THAILAND,garch-12-2,2.9425751901684793
skt,BEETROOT~UNITED KINGDOM,garch-1-1,1.8001908330998233
skt,BEETROOT~UNITED KINGDOM,garch-3-1,1.772253932980162
skt,BEETROOT~UNITED KINGDOM,garch-6-1,1.8372518016863073
skt,BEETROOT~UNITED KINGDOM,garch-12-1,1.5849589005304392
skt,BEETROOT~UNITED KINGDOM,garch-1-2,1.7683989254106505
skt,BEETROOT~UNITED KINGDOM,garch-6-2,1.776044810350731
skt,BEETROOT~UNITED KINGDOM,garch-3-2,1.837264429926407
skt,BEETROOT~UNITED KINGDOM,garch-12-2,1.5849604555502774
skt,BEETROOT~UNITED STATES,garch-1-1,2.4150836161459335
skt,BEETROOT~UNITED STATES,garch-3-1,2.3528809755690525
skt,BEETROOT~UNITED STATES,garch-6-1,2.2832508564635376
skt,BEETROOT~UNITED STATES,garch-12-1,2.1568758289257657
skt,BEETROOT~UNITED STATES,garch-1-2,2.382583740306577
skt,BEETROOT~UNITED STATES,garch-6-2,2.352885157789904
skt,BEETROOT~UNITED STATES,garch-3-2,2.2832181534833045
skt,BEETROOT~UNITED STATES,garch-12-2,2.156856745471628
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-1-1,9.006829969024736
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-3-1,8.837965589914699
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-6-1,8.758440647813366
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-12-1,7.790701965916063
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-1-2,9.052546525923153
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-6-2,8.838175638042623
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-3-2,8.758711621187686
skt,BROCCOLI AND CAULIFLOWER~CHINA,garch-12-2,7.79063717200992
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-1-1,5.569826488286649
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-3-1,5.5622027294495435
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-6-1,4.800205215779094
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-12-1,4.840432774637708
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-1-2,5.58663053157954
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-6-2,5.5622243806411875
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-3-2,4.800364087844622
skt,BROCCOLI AND CAULIFLOWER~FRANCE,garch-12-2,4.840425055753581
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-1-1,1.0284377810778413
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-3-1,1.0290449506363162
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-6-1,1.0485670182477183
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-12-1,1.0257268310199765
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-1-2,1.0288479342584202
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-6-2,1.0290435340144524
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-3-2,1.0485620871935477
skt,BROCCOLI AND CAULIFLOWER~KENYA,garch-12-2,1.0257458487029607
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-1-1,1.0678433183481582
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-3-1,1.0832522849336743
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-6-1,1.0654608097214002
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-12-1,1.0558817642733191
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-1-2,1.0820749702509063
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-6-2,1.0815986785718719
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-3-2,1.0654556529195027
skt,BROCCOLI AND CAULIFLOWER~LEBANON,garch-12-2,1.0558869141661136
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-1-1,2.4767785603769608
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-3-1,2.497672129177843
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-6-1,2.529499881529137
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-12-1,2.294755418797858
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-1-2,2.47346408052924
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-6-2,2.480962409177497
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-3-2,2.5294575038355203
skt,BROCCOLI AND CAULIFLOWER~NETHERLANDS,garch-12-2,2.1707966908498313
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-1-1,1.7156895653363184
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-3-1,1.713493633593075
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-6-1,1.7642341385069755
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-12-1,1.7749844474689156
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-1-2,1.7131013098541796
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-6-2,1.7135089309597322
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-3-2,1.7642688751218236
skt,BROCCOLI AND CAULIFLOWER~SPAIN,garch-12-2,1.7750178430821468
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-1-1,2.352433724586521
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-3-1,2.3621034601158803
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-6-1,2.333278833376498
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-12-1,2.0965676467487624
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-1-2,2.3591081049644647
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-6-2,2.362076811433407
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-3-2,2.333212847158267
skt,BROCCOLI AND CAULIFLOWER~UNITED KINGDOM,garch-12-2,2.0965592835291202
skt,CABBAGE~CHINA,garch-1-1,3.5654576748425932
skt,CABBAGE~CHINA,garch-3-1,3.0482765239855767
skt,CABBAGE~CHINA,garch-6-1,3.18361693406259
skt,CABBAGE~CHINA,garch-12-1,2.36259301338971
skt,CABBAGE~CHINA,garch-1-2,3.61909582946124
skt,CABBAGE~CHINA,garch-6-2,2.6110426208342408
skt,CABBAGE~CHINA,garch-3-2,2.908331616099812
skt,CABBAGE~CHINA,garch-12-2,2.3627685122605397
skt,CABBAGE~FRANCE,garch-1-1,4.814084118408499
skt,CABBAGE~FRANCE,garch-3-1,4.658105537651606
skt,CABBAGE~FRANCE,garch-6-1,4.515556270171527
skt,CABBAGE~FRANCE,garch-12-1,4.471951092194674
skt,CABBAGE~FRANCE,garch-1-2,4.79985814939584
skt,CABBAGE~FRANCE,garch-6-2,4.658050354673462
skt,CABBAGE~FRANCE,garch-3-2,4.515416673781388
skt,CABBAGE~FRANCE,garch-12-2,4.472051956239962
skt,CABBAGE~INDIA,garch-1-1,1.2002955911724698
skt,CABBAGE~INDIA,garch-3-1,1.2093182026211764
skt,CABBAGE~INDIA,garch-6-1,1.2053065171610307
skt,CABBAGE~INDIA,garch-12-1,1.0587408288187437
skt,CABBAGE~INDIA,garch-1-2,1.0886174166854998
skt,CABBAGE~INDIA,garch-6-2,1.2093185784216605
skt,CABBAGE~INDIA,garch-3-2,1.2052963074176273
skt,CABBAGE~INDIA,garch-12-2,1.0587389874126525
skt,CABBAGE~IRAN,garch-1-1,1.1232979586445069
skt,CABBAGE~IRAN,garch-3-1,1.1293700048572668
skt,CABBAGE~IRAN,garch-6-1,1.1386868433649069
skt,CABBAGE~IRAN,garch-12-1,1.0620159670222171
skt,CABBAGE~IRAN,garch-1-2,1.1314068263001884
skt,CABBAGE~IRAN,garch-6-2,1.1293930375027403
skt,CABBAGE~IRAN,garch-3-2,1.1386916550021777
skt,CABBAGE~IRAN,garch-12-2,1.0620139761444534
skt,CABBAGE~ITALY,garch-1-1,1.4076240307438368
skt,CABBAGE~ITALY,garch-3-1,1.400595085627646
skt,CABBAGE~ITALY,garch-6-1,1.4012576053441075
skt,CABBAGE~ITALY,garch-12-1,1.3954407087490193
skt,CABBAGE~ITALY,garch-1-2,1.4138909335407592
skt,CABBAGE~ITALY,garch-6-2,1.401508662864909
skt,CABBAGE~ITALY,garch-3-2,1.4012567777652478
skt,CABBAGE~ITALY,garch-12-2,1.395427002661188
skt,CABBAGE~NETHERLANDS,garch-1-1,11.588748401455424
skt,CABBAGE~NETHERLANDS,garch-3-1,11.641749313815462
skt,CABBAGE~NETHERLANDS,garch-6-1,11.57831414649677
skt,CABBAGE~NETHERLANDS,garch-12-1,11.752320626650665
skt,CABBAGE~NETHERLANDS,garch-1-2,11.208037821969922
skt,CABBAGE~NETHERLANDS,garch-6-2,11.641923948753323
skt,CABBAGE~NETHERLANDS,garch-3-2,11.578434721757068
skt,CABBAGE~NETHERLANDS,garch-12-2,11.7518712111189
skt,CABBAGE~THAILAND,garch-1-1,2.6707853874857967
skt,CABBAGE~THAILAND,garch-3-1,2.6503405034684726
skt,CABBAGE~THAILAND,garch-6-1,2.5271730522135396
skt,CABBAGE~THAILAND,garch-12-1,2.398729895420318
skt,CABBAGE~THAILAND,garch-1-2,2.653680666715556
skt,CABBAGE~THAILAND,garch-6-2,2.650300869887333
skt,CABBAGE~THAILAND,garch-3-2,2.527150258898226
skt,CABBAGE~THAILAND,garch-12-2,2.398617777318683
skt,CABBAGE~UGANDA,garch-1-1,1.5764531342936472
skt,CABBAGE~UGANDA,garch-3-1,1.5554982166111424
skt,CABBAGE~UGANDA,garch-6-1,1.5800145916566997
skt,CABBAGE~UGANDA,garch-12-1,1.6291224445268393
skt,CABBAGE~UGANDA,garch-1-2,1.5639272779742481
skt,CABBAGE~UGANDA,garch-6-2,1.5555109706040458
skt,CABBAGE~UGANDA,garch-3-2,1.579994771571622
skt,CABBAGE~UGANDA,garch-12-2,1.6290810585902855
skt,CABBAGE~UNITED STATES,garch-1-1,66.13648118637934
skt,CABBAGE~UNITED STATES,garch-3-1,67.02528579119348
skt,CABBAGE~UNITED STATES,garch-6-1,68.41233101403162
skt,CABBAGE~UNITED STATES,garch-12-1,64.79548314642379
skt,CABBAGE~UNITED STATES,garch-1-2,77.99068590258517
skt,CABBAGE~UNITED STATES,garch-6-2,77.44970614647612
skt,CABBAGE~UNITED STATES,garch-3-2,76.54571878753973
skt,CABBAGE~UNITED STATES,garch-12-2,64.79793910465331
skt,CARROTS~AUSTRALIA,garch-1-1,1.3021722975174244
skt,CARROTS~AUSTRALIA,garch-3-1,1.297069749751148
skt,CARROTS~AUSTRALIA,garch-6-1,1.2956700020536625
skt,CARROTS~AUSTRALIA,garch-12-1,1.2814833644651458
skt,CARROTS~AUSTRALIA,garch-1-2,1.299666853719083
skt,CARROTS~AUSTRALIA,garch-6-2,1.2970675175835673
skt,CARROTS~AUSTRALIA,garch-3-2,1.2956636616758468
skt,CARROTS~AUSTRALIA,garch-12-2,1.2815830935071955
skt,CARROTS~CHINA,garch-1-1,1.4003197608508948
skt,CARROTS~CHINA,garch-3-1,1.376072948504031
skt,CARROTS~CHINA,garch-6-1,1.4237666686274766
skt,CARROTS~CHINA,garch-12-1,1.3900502468718967
skt,CARROTS~CHINA,garch-1-2,1.428387708712477
skt,CARROTS~CHINA,garch-6-2,1.3760575017977192
skt,CARROTS~CHINA,garch-3-2,1.4237744502447591
skt,CARROTS~CHINA,garch-12-2,1.390076782786701
skt,CARROTS~FRANCE,garch-1-1,7.859738906442385
skt,CARROTS~FRANCE,garch-3-1,7.925486575909564
skt,CARROTS~FRANCE,garch-6-1,7.871993497377294
skt,CARROTS~FRANCE,garch-12-1,7.238245131012622
skt,CARROTS~FRANCE,garch-1-2,7.889320785718204
skt,CARROTS~FRANCE,garch-6-2,7.924673037230293
skt,CARROTS~FRANCE,garch-3-2,7.8337542667744176
skt,CARROTS~FRANCE,garch-12-2,7.238814870342263
skt,CARROTS~INDIA,garch-1-1,1.8625911783549685
skt,CARROTS~INDIA,garch-3-1,1.8830192957239937
skt,CARROTS~INDIA,garch-6-1,1.893171927566502
skt,CARROTS~INDIA,garch-12-1,1.957349843808804
skt,CARROTS~INDIA,garch-1-2,1.8725311468757762
skt,CARROTS~INDIA,garch-6-2,1.8830067909738006
skt,CARROTS~INDIA,garch-3-2,1.8931417529757852
skt,CARROTS~INDIA,garch-12-2,1.957341842444062
skt,CARROTS~IRAN,garch-1-1,1.1400346346174335
skt,CARROTS~IRAN,garch-3-1,1.1289559288569417
skt,CARROTS~IRAN,garch-6-1,1.1496135060357475
skt,CARROTS~IRAN,garch-12-1,1.113661937670272
skt,CARROTS~IRAN,garch-1-2,1.1414034115459706
skt,CARROTS~IRAN,garch-6-2,1.1289848595654564
skt,CARROTS~IRAN,garch-3-2,1.1495890488523224
skt,CARROTS~IRAN,garch-12-2,1.1136611012834372
skt,CARROTS~LEBANON,garch-1-1,1.3234270691609882
skt,CARROTS~LEBANON,garch-3-1,1.3189577869384972
skt,CARROTS~LEBANON,garch-6-1,1.4679807583514015
skt,CARROTS~LEBANON,garch-12-1,1.7362722995315711
skt,CARROTS~LEBANON,garch-1-2,1.365870631078042
skt,CARROTS~LEBANON,garch-6-2,1.3951530589085015
skt,CARROTS~LEBANON,garch-3-2,1.4679891474538806
skt,CARROTS~LEBANON,garch-12-2,1.736558707305356
skt,CARROTS~NETHERLANDS,garch-1-1,1.2267262811106308
skt,CARROTS~NETHERLANDS,garch-3-1,1.2228152031987676
skt,CARROTS~NETHERLANDS,garch-6-1,1.211485137793906
skt,CARROTS~NETHERLANDS,garch-12-1,1.2077541770591307
skt,CARROTS~NETHERLANDS,garch-1-2,1.2238907681313298
skt,CARROTS~NETHERLANDS,garch-6-2,1.2228000749876584
skt,CARROTS~NETHERLANDS,garch-3-2,1.2114952183845875
skt,CARROTS~NETHERLANDS,garch-12-2,1.2077628351339174
skt,CARROTS~PAKISTAN,garch-1-1,2.4895061648651877
skt,CARROTS~PAKISTAN,garch-3-1,2.5033433783522265
skt,CARROTS~PAKISTAN,garch-6-1,2.5463101420668086
skt,CARROTS~PAKISTAN,garch-12-1,2.5681674451007472
skt,CARROTS~PAKISTAN,garch-1-2,2.4984591383840424
skt,CARROTS~PAKISTAN,garch-6-2,2.503307498409326
skt,CARROTS~PAKISTAN,garch-3-2,2.5461571943534484
skt,CARROTS~PAKISTAN,garch-12-2,2.569256338989023
skt,CARROTS~SOUTH AFRICA,garch-1-1,1.7676039976694127
skt,CARROTS~SOUTH AFRICA,garch-3-1,1.6675634221632798
skt,CARROTS~SOUTH AFRICA,garch-6-1,1.6620619874000127
skt,CARROTS~SOUTH AFRICA,garch-12-1,1.6828714354045158
skt,CARROTS~SOUTH AFRICA,garch-1-2,1.762812364005217
skt,CARROTS~SOUTH AFRICA,garch-6-2,1.6655580483072723
skt,CARROTS~SOUTH AFRICA,garch-3-2,1.7165846781300726
skt,CARROTS~SOUTH AFRICA,garch-12-2,1.6353493232168956
skt,CARROTS~UNITED KINGDOM,garch-1-1,1.7868375182697624
skt,CARROTS~UNITED KINGDOM,garch-3-1,1.7398290059207555
skt,CARROTS~UNITED KINGDOM,garch-6-1,1.7427645363504698
skt,CARROTS~UNITED KINGDOM,garch-12-1,1.3164709130105627
skt,CARROTS~UNITED KINGDOM,garch-1-2,1.7803709848393459
skt,CARROTS~UNITED KINGDOM,garch-6-2,1.7380402736517175
skt,CARROTS~UNITED KINGDOM,garch-3-2,1.7428407820230511
skt,CARROTS~UNITED KINGDOM,garch-12-2,1.3165046222223202
skt,CARROTS~UNITED STATES,garch-1-1,1.8564003538175131
skt,CARROTS~UNITED STATES,garch-3-1,1.8476031472861913
skt,CARROTS~UNITED STATES,garch-6-1,1.793203651115213
skt,CARROTS~UNITED STATES,garch-12-1,1.7562187411438632
skt,CARROTS~UNITED STATES,garch-1-2,1.8612459175514613
skt,CARROTS~UNITED STATES,garch-6-2,1.8476484916476281
skt,CARROTS~UNITED STATES,garch-3-2,1.7912324101210981
skt,CARROTS~UNITED STATES,garch-12-2,1.7561808767852465
skt,CHICKEN MEAT - FRESH~OMAN,garch-1-1,1.0881189375038298
skt,CHICKEN MEAT - FRESH~OMAN,garch-3-1,1.0852863109587039
skt,CHICKEN MEAT - FRESH~OMAN,garch-6-1,1.1153776169109417
skt,CHICKEN MEAT - FRESH~OMAN,garch-12-1,1.1097725882839482
skt,CHICKEN MEAT - FRESH~OMAN,garch-1-2,1.0876277640227006
skt,CHICKEN MEAT - FRESH~OMAN,garch-6-2,1.0852871916867
skt,CHICKEN MEAT - FRESH~OMAN,garch-3-2,1.1153719982472754
skt,CHICKEN MEAT - FRESH~OMAN,garch-12-2,1.109797191139685
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-1-1,1.065690372476104
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-3-1,1.0682173375785704
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-6-1,1.0671088030693652
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-12-1,1.0634430330030413
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-1-2,1.068217526526503
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-6-2,1.0682210345938374
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-3-2,1.0671019666478605
skt,CHICKEN MEAT - FRESH~SAUDI ARABIA,garch-12-2,1.0634452915301602
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-1-1,1.3236573782107508
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-3-1,1.3349683152645533
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-6-1,1.3170393115909211
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-12-1,1.3151359780806553
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-1-2,1.3227153318966351
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-6-2,1.335029556511704
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-3-2,1.3170377240605544
skt,CHICKEN MEAT - FROZEN~ARGENTINA,garch-12-2,1.7313760237933458
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-1-1,1.1864344897743113
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-3-1,1.1984609437851832
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-6-1,1.1914037914283102
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-12-1,1.2145335272630466
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-1-2,1.1875835945741993
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-6-2,1.1984720903610933
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-3-2,1.191431895263102
skt,CHICKEN MEAT - FROZEN~BRAZIL,garch-12-2,1.2145428969612506
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-1-1,1.8360164020892848
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-3-1,1.7876546026229487
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-6-1,1.7850043013616383
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-12-1,1.6222041352529866
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-1-2,1.8177520647382877
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-6-2,1.7876145451618874
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-3-2,1.78511139813066
skt,CHICKEN MEAT - FROZEN~FRANCE,garch-12-2,1.6222938579108728
skt,CHICKEN MEAT - FROZEN~OMAN,garch-1-1,1.119009825437707
skt,CHICKEN MEAT - FROZEN~OMAN,garch-3-1,1.116873971503732
skt,CHICKEN MEAT - FROZEN~OMAN,garch-6-1,1.1176656129931029
skt,CHICKEN MEAT - FROZEN~OMAN,garch-12-1,1.1025355355960575
skt,CHICKEN MEAT - FROZEN~OMAN,garch-1-2,1.1182981503021194
skt,CHICKEN MEAT - FROZEN~OMAN,garch-6-2,1.1170718830460327
skt,CHICKEN MEAT - FROZEN~OMAN,garch-3-2,1.116241535921603
skt,CHICKEN MEAT - FROZEN~OMAN,garch-12-2,1.1025437280388026
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-1-1,1.064905964387851
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-3-1,1.0529114183120023
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-6-1,1.045542657576959
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-12-1,1.0324543799314172
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-1-2,1.0495849466497407
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-6-2,1.0529127166215546
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-3-2,1.0455432574623753
skt,CHICKEN MEAT - FROZEN~SAUDI ARABIA,garch-12-2,1.0324554766561171
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-1-1,2.1966017326219935
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-3-1,2.1283520601973134
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-6-1,1.9920356110324822
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-12-1,1.9569810215158945
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-1-2,2.2420402438738187
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-6-2,2.1283318371877833
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-3-2,1.9919653234024042
skt,CHICKEN MEAT - FROZEN~TURKEY,garch-12-2,1.957019553978041
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-1-1,1.8535066533901916
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-3-1,1.9173469561260357
